"","X","countries","countrycode","AverageGDPrate","GDP","birdspeciesthreatened","ln_landarea","Gov","average_population_density","mammalspeciesthreatened","Price_Index_yr2011","terrestrialprotectedareasoftotal","ln_popdnsty","constant","AvgCO2ReductionPercent","new_domexp","ln_newdomexp","AvgAgGrowth","GDPmultiplier","X2030GDP","iso3c.x","aglandpercent","futureagland","growthmultiplier_agland","futureco2level","growthmultiplier_co2ems.x","iso3c.y","co2emissions","AvgCO2Growth","iso3c","co2ppp","futureco2levelppp","growthmultiplier_co2ems.y","ln_futureGDP","ln_futureAgLand","ln_futureco2ppp","futureGDP_sq","ln_rishman","ExpRishman","mlr1Expenditures","oilrentsofgdp","terrestrialandmarineprotectedare","RishmanNeeds","mlr1Needs","SPCO2growth","SPAgGrowth","ExpRishmanSP","Expmlr1SP","RishmanNeedsSP","Mlr1NeedsSP"
"88",88,"Iceland","ISL",0.0201869770641021,25878475760.1131,7,11.51542,3.535711,3.24068,6,148.326,17.9144,1.17578318432645,1,1.13440791390212,NA,NA,-0.047921092811534,1.0201869770641,32892432877.2357,"ISL",18.6733167082294,18.5484277832532,0.999520789071885,1652.8404041593,0.988655920860979,"ISL",1983.847,-1.13440791390212,"ISL",0.132553242547772,0.0619340084553363,0.953555942666114,24.2165084645314,2.92038502984171,-2.78168584054408,586.43928221272,18.743042853493,138038453.587801,105423971.35329,0,2.47823,104385383.241078,159313534.767642,0,0,138179094.720391,116617221.095325,101387326.267094,175796045.373246
"89",89,"India","IND",0.0673502252472594,2718732231257.57,93,14.90515,-0.5967556,424.818,93,41.748,5.96768,6.05166084191138,1,-6.92134728228468,2.6e+09,21.6787772819738,-0.010217931887585,1.06735022524726,5943602939186.88,"IND",60.4471964455686,60.3607835056792,0.999897820681124,6530764.47500877,1.06921347282285,"IND",2238377.137,6.92134728228468,"IND",0.304021151076718,0.227502165293344,0.982042104844033,29.4133366208414,4.10033961436012,-1.48059552286349,865.144371170929,21.7410052077774,2766932679.78158,9631818815.97564,0.937344,3.47931,4913870300.95168,13040259733.6352,0,0,2767865332.9246,5782496863.36974,4915384291.0164,7926620614.99681
"90",90,"Indonesia","IDN",0.0543438764687503,1042173300625.55,160,14.4097,-0.5679065,137.168,191,53.0276,12.0671,4.9212064519364,1,-4.31178235878256,NA,NA,1.02660375632,1.05434387646875,1966651027108.36,"IDN",31.4644203646561,36.3011416420088,1.0102660375632,912045.956382919,1.04311782358783,"IDN",464176.194,4.31178235878256,"IDN",0.172123444492234,0.10025920143015,0.966785800793232,28.3073532258227,3.59184919096934,-2.29999643216803,801.306246651495,21.4850565140901,2142108613.11672,5519143765.60173,0.156283,5.19994,17416957079.5335,7574207713.50161,0,0,1983862546.46904,2685528760.67486,11620811469.3139,3750693007.35785
"91",91,"Iran","IRN",0.0224974733194721,479999068393.697,28,14.30333,-1.815963,46.5362,18,56.5475,8.61275,3.84023050434721,1,-3.82435524465676,240455000,19.2980435198157,-0.400014197012696,1.02249747331947,626884189142.231,"IRN",28.2141015250866,26.6744882376249,0.995999858029873,1184006.64058523,1.03824355244657,"IRN",649480.705,3.82435524465676,"IRN",0.463164551543926,0.436196421574238,0.996257661085709,27.1640276542068,3.28370761191006,-0.82966262888366,737.884398398511,18.2630381334727,85415499.3468958,80602526.5589273,21.408,7.66653,390059531.05842,122602798.743143,0,0,87469866.008814,70333449.9355131,398626182.986158,107338263.219624
"92",92,"Iraq","IRQ",0.0567505557509292,224228010477.889,17,12.98295,-3.445539,74.4444,13,55.5426,1.53561,4.31005253803369,1,-6.24271265239221,NA,NA,0.513863614863467,1.05675055575093,434870234245.767,"IRQ",21.4222529591242,23.0159381146133,1.00513863614863,443854.925834731,1.06242712652392,"IRQ",168443.645,6.24271265239221,"IRQ",0.306887573073306,0.214803588441764,0.977949410749386,26.7983135114525,3.13618693744711,-1.53803121051973,718.149607058098,16.1966743938388,10817485.3180408,15477641.9899302,44.8924,1.53448,267829318.461121,24507746.6968473,0,0,10537785.3758505,8105698.65834702,261492154.394667,13038509.9760859
"93",93,"Ireland","IRL",0.0435303430152825,382487490532.479,9,11.14027,3.384597,66.8144,5,148.294,14.4408,4.20191862617325,1,2.40020836735923,NA,NA,0.469021336414452,1.04353034301528,637790749683.818,"IRL",64.5376687472783,68.907053453328,1.00469021336414,23094.5163566807,0.975997916326408,"IRL",34066.43,-2.40020836735923,"IRL",0.143219690272589,0.0503662173045315,0.936771216030043,27.1812760879425,4.23275854510689,-2.9884346202274,738.821769768953,20.0995691195463,535959480.205694,1119833103.27203,2.50589,4.04247,436448088.697389,1597655696.12561,0,0,499874785.292195,1065176879.98344,400496474.86693,1521530568.45582
"94",94,"Isle of Man","IMN",0.0349999989642681,6115302051.24657,0,6.345636,NA,146.763,0,NA,3.74118,4.98881904081536,1,NA,NA,NA,-0.545771023944172,1.03499999896427,9240641148.8785,"IMN",69.8245600650184,64.6746036650303,0.994542289760558,NA,NA,"IMN",NA,NA,"IMN",NA,NA,NA,22.9468771085995,4.16936859995173,NA,526.559169037168,NA,NA,NA,0,4.25076,NA,NA,0,0,NA,NA,NA,NA
"95",95,"Israel","ISR",0.0343012884727373,370587977153.583,18,9.982299,1.791805,366.581,15,142.165,19.9444,5.90421950645749,1,-1.1402264948723,NA,NA,0.465707985174375,1.03430128847274,555464251619.324,"ISR",24.5841035120148,26.2364011730605,1.00465707985174,77450.7475866817,1.01140226494872,"ISR",64601.539,1.1402264948723,"ISR",0.229830593811021,0.126415280611034,0.963328664858285,27.0430700904347,3.26714780425301,-2.06818291366602,731.327639916167,18.0695154157345,70386737.5096781,106957186.588356,NA,8.58239,NA,161573678.663388,0,0,68493536.2308642,82924190.7289789,NA,126047063.119925
"96",96,"Italy","ITA",0,2083864259622.65,17,12.59181,0.9125534,202.952,8,137.749,21.5294,5.31296949788035,1,3.77369546177834,1.9e+09,21.3651197231188,-1.07917161468251,1,2083864259622.65,"ITA",43.2345141769226,37.1414630693419,0.989208283853175,173144.603423817,0.962263045382217,"ITA",320411.459,-3.77369546177834,"ITA",0.145624675975427,0.0519330835873078,0.937590225516898,28.3652451031602,3.61473394850736,-2.9577992431987,804.587129762356,19.4547992362735,281262579.128664,268417611.281983,0.00252,13.359,223720635.64622,396500072.995594,0,0,309055049.803016,552718318.808305,267297561.961931,802230555.708396
"97",97,"Jamaica","JAM",0.000852633692694531,15713908816.1463,11,9.290075,0.1820743,262.559,7,81.2542,15.9143,5.57047581868127,1,2.94808408396027,NA,NA,-0.498874265372994,1.00085263369269,15875443428.7334,"JAM",40.9972299168975,38.2249066546809,0.99501125734627,4598.1933667839,0.970519159160397,"JAM",7422.008,-2.94808408396027,"JAM",0.304640553333172,0.132234256519449,0.949177131858209,23.4880393138537,3.64348730981557,-2.02318025866115,551.687990809137,15.7370058791373,6831165.62249414,3929919.9262603,0.073732,1.40562,8140689.16720637,6433917.89860174,0,0,7118130.74065882,5996268.6277866,6717299.31751669,9716404.99297956
"98",98,"Japan","JPN",0.00544151706760161,4971323079771.87,49,12.80639,3.048684,349.791,29,173.625,26.045,5.85733583326551,1,0.339416919418579,2.3e+09,21.5561749598815,-0.438212772698317,1.0054415170676,5305835241910.47,"JPN",12.2640991880623,11.5327593613541,0.995617872273017,1149769.45250176,0.996605830805814,"JPN",1214048.358,-0.339416919418579,"JPN",0.243463799936738,0.152791730173471,0.971301570146253,29.2998283198824,2.44519162580061,-1.87867952561573,858.479939574583,21.3377180135471,1848643591.89235,3748044561.16186,0.002312,7.38147,1576572787.76146,5192325116.72646,0,0,1867698381.10601,4430638519.36464,1591420426.96978,6113001307.55208
"99",99,"Jordan","JOR",0.0314862622848807,42231295774.6479,14,11.39251,0.1913463,90.8216,13,53.2833,1.75705,4.50889714277954,1,-3.3590884391687,NA,NA,0.438438279704275,1.03148626228488,61262651010.2689,"JOR",12.0067578388995,12.7651249101518,1.00438438279704,44875.1144956314,1.03359088439169,"JOR",26450.071,3.3590884391687,"JOR",0.3249939968301,0.183246311620342,0.964822658006799,24.8384362121498,2.54671683600803,-1.69692406600134,616.947913465033,16.8189546272977,20154832.1652638,21637727.2127086,0,1.79244,18606014.2461066,33983478.480575,0,0,19879254.2136706,14611185.2387156,18510478.491346,23168244.8640298
"100",100,"Kazakhstan","KAZ",0.0406363636365853,179339994859.384,27,14.80865,-0.5554518,6.21736,16,70.5102,3.30139,1.82734537935305,1,-4.00427166712897,171511000,18.9601579624551,0.243121310587378,1.04063636363659,289244510215.586,"KAZ",80.376338111642,83.1557624928841,1.00243121310587,465394.277249097,1.04004271667129,"KAZ",248314.572,4.00427166712897,"KAZ",0.576270117212377,0.289192639642777,0.957822579929581,26.3905382234644,4.42071550561748,-1.24066223977252,696.460507724136,19.9645069447602,468247211.800439,619579501.628254,0.001908,3.20792,344713025.890695,896778163.320298,0,0,446584255.040644,404061819.811417,339212366.29016,590956442.440004
"101",101,"Kenya","KEN",0.0514836153311125,87908262519.9164,44,13.25188,-1.387087,78.0348,30,49.8005,12.3622,4.35715488103871,1,-6.73782558726728,NA,NA,0.211724960925831,1.05148361533111,160568301344.715,"KEN",48.5469304564782,50.0059064719803,1.00211724960926,40553.045899657,1.06737825587267,"KEN",14286.632,6.73782558726728,"KEN",0.106701377034325,0.0969969143536616,0.994058042630077,25.8019852425439,3.91214112789102,-2.33307611177172,665.742442456452,18.1572619722281,76842003.7338944,91885420.5317302,15.0498,10.5051,237802838.310521,139319896.33783,0,0,75095510.1061441,50750472.5699758,267926960.312693,78069785.1254259
"102",102,"Kiribati","KIR",0.0231608094708438,188284518.828452,6,6.697034,0.0517595,130.61,2,NA,22.3636,4.87221578358943,1,-6.21372280969804,NA,NA,0,1.02316080947084,247822865.838278,"KIR",41.9753086419753,41.9753086419753,1,163.549767323154,1.06213722809698,"KIR",62.339,6.21372280969804,"KIR",0.297176189245212,0.453368994605631,1.02675035789774,19.3282247982786,3.73708155593181,-0.791048927442799,373.580273852793,13.1123676226698,495027.018391245,3367782.13379268,0.001791,11.8198,577622.611052219,5534366.2830091,0,0,496055.774932858,2120983.44052657,673180.705892626,3524924.93466293
"103",103,"Korea","KOR",0.0306326242210109,1619423701169.63,33,11.48509,1.924133,515.445,12,99.4332,11.5241,6.24503060523344,1,-2.06372586226958,2e+09,21.4164130175064,-0.937822149636798,1.03063262422101,2325986126615.05,"KOR",17.4460706405791,15.2900120865023,0.990621778503632,814135.087157288,1.0206372586227,"KOR",587156.373,2.06372586226958,"KOR",0.344482818929696,0.237520104444274,0.97703090327267,28.4751652055253,2.72719981042479,-1.43750300879839,810.835033481959,19.5785206288266,318305008.991006,452094332.726573,48.9854,3.95525,9379067953.72247,659400281.917625,0,0,328774822.184968,532165269.525386,8437220597.70854,773112199.331325
"104",104,"Kosovo","XKX",0.0341857024406982,7938990793.20113,NA,9.295324,-0.8776249,164.02,NA,58.6611,NA,5.09998837160826,1,NA,NA,NA,NA,1.0341857024407,11883589759.8663,"XKX",NA,NA,NA,NA,NA,"XKX",NA,NA,"XKX",NA,NA,NA,23.1984242735762,NA,NA,538.166888776848,NA,NA,NA,4.50345,NA,NA,NA,0,0,NA,NA,NA,NA
"105",105,"Kuwait","KWT",0.00999154305466215,140645364238.411,11,9.788076,-0.1574891,185.905,7,80.3532,17.5005,5.22523579054644,1,-4.29550103990891,5647000,15.546634988655,0.00314317910070778,1.00999154305466,158466793414.271,"KWT",8.41750841750842,8.42121325748767,1.00003143179101,186996.731821634,1.04295501039909,"KWT",95408.006,4.29550103990891,"KWT",0.337002780089194,0.285691905662106,0.989729530036978,25.7888109030417,2.13075391021213,-1.25284130174596,665.062767792843,15.8877984513668,7942975.02527345,9352569.54269484,0.329237,10.9987,8364021.76655496,14991863.9117191,0,0,7937099.0121152,6787135.59822272,9088955.21801908,10964810.9457473
"106",106,"Kyrgyzstan","KGZ",0.043520561988068,8092836608.78875,15,12.16421,-1.746043,29.6238,5,49.6224,6.63846,3.38857809230578,1,-5.92764698304533,NA,NA,-0.178127443573329,1.04352056198807,13493136208.3062,"KGZ",54.9582898852972,53.6035047316998,0.998218725564267,24141.3417891145,1.05927646983045,"KGZ",9607.54,5.92764698304533,"KGZ",0.490438920698797,0.45853228839771,0.995804448791546,23.3254469640826,3.98161445272458,-0.77972456795986,544.076476074229,16.2798128035081,11755276.9928151,12297305.3943519,0,6.63993,12287986.4119721,19581254.2796336,0,0,12002406.6280289,8573033.76612478,11627021.419079,13771440.8652966
"107",107,"Lao PDR","LAO",0.0754454463209826,17953786416.1431,29,12.34931,-1.168843,27.933,45,39.6289,16.6815,3.3298087855745,1,-5.7606750395198,NA,NA,1.5859694653751,1.07544544632098,42975078081.4985,"LAO",10.2642980935875,12.7938563471411,1.01585969465375,4788.78726974424,1.0576067503952,"LAO",1954.511,5.7606750395198,"LAO",0.0517352817741785,0.0275619049604617,0.961407820964445,24.4838862051188,2.54896508282211,-3.59132071474419,599.460683705207,16.5972356256193,16146851.347455,20858602.9550728,0,16.6822,30037045.9860701,32789073.0084009,0,0,15514366.3147046,8145738.15978239,28959726.6509693,13101344.2026647
"108",108,"Latvia","LVA",0.0054972859711177,34409229177.9105,11,11.03796,1.85179,33.0762,1,88.0876,18.1709,3.49881399052201,1,0.396658393523564,8668000,15.9751486416384,0.412523953254506,1.00549728597112,36749021188.374,"LVA",31.0550016082342,32.8974265597213,1.00412523953255,6544.91430516374,0.996033416064764,"LVA",6974.634,-0.396658393523564,"LVA",0.14671027123787,0.0589864279220564,0.944644115538211,24.3273774279206,3.49339443464272,-2.83044789675796,591.821292520501,17.7498121107085,51126428.369697,48256838.7317347,0.037751,17.5107,38370802.9419121,74324922.4901112,0,0,49613620.6798211,42422636.095458,50087608.6258151,65544406.7346955
"109",109,"Lebanon","LBN",0.0347767333148524,56639155555.5556,11,9.23308,-1.860752,555.534,10,71.7674,2.59487,6.31992981332728,1,-4.30266073553684,8320000,15.9341728127974,-0.303729473610491,1.03477673331485,85364368445.7888,"LBN",64.3206256109482,61.6389217675893,0.996962705263895,47228.6660559612,1.04302660735537,"LBN",24070.188,4.30266073553684,"LBN",0.294550427118684,0.193644938034995,0.97412660711961,25.1701946193618,4.12129351788473,-1.64172901312551,633.538697176549,15.439338115058,5072468.36989515,4820646.09019625,0,1.0426,6928591.60229364,7853027.45349702,0,0,5283072.08735069,4045667.35476834,5239591.08702818,6618736.27515673
"110",110,"Lesotho","LSO",0.034199473137054,2738786277.79392,8,10.32088,-0.702312,66.8238,4,69.6686,0.260926,4.20205930451246,1,-2.21158678239043,NA,NA,0.23901736605976,1.03419947313705,4100245772.51959,"LSO",77.635046113307,80.2736525777269,1.0023901736606,3502.09612857583,1.0221158678239,"LSO",2467.891,2.21158678239043,"LSO",0.406362875216732,0.20660871493897,0.958604941166124,22.134312753377,4.385441454755,-1.57692854051942,489.92780106431,15.9317677471176,8300013.89712279,14375812.6979721,0.085533,0.260612,10189422.9109535,22804040.3860435,0,0,7942722.5483654,10758139.2059246,7010076.7804952,17186264.984554
"111",111,"Liberia","LBR",0.0420340025651144,3.264e+09,14,11.47543,-1.978815,42.6348,24,66.6759,3.53087,3.75267082120142,1,-5.81102202856167,NA,NA,0.321899704788113,1.04203400256511,5349741997.24033,"LBR",28.031561461794,29.3216060109769,1.00321899704788,2308.58377208971,1.05811022028562,"LBR",935.085,5.81102202856167,"LBR",0.16140512636982,0.104071883887538,0.972945482094444,22.4003141718766,3.3783246507904,-2.26267342737708,501.774074998775,15.1342171945639,3738582.9026866,4749526.22798931,0,1.06513,4526144.8278538,7739970.4869711,0,0,3660976.94815796,2732478.42682103,4442109.60686492,4513265.56008274
"112",112,"Libya","LBY",0.0484820345127987,48364208571.4286,8,14.38056,-4.310379,3.569,10,64.5608,0.211232,1.27228544450802,1,-2.68538861802693,NA,NA,-0.0227500223901442,1.0484820345128,85360314280.1343,"LBY",8.72387101174171,8.69612650578876,0.999772499776099,87093.1851720291,1.02685388618027,"LBY",56996.181,2.68538861802693,"LBY",0.531033592648929,1.27253791033751,1.05614074073021,25.1701471257529,2.1628776972969,0.241013261012527,633.536306332046,15.6036008767806,5978025.43617265,2860247.32408773,0,0.288586,5778673.15640085,4719049.77621834,0,0,6039859.32174791,2359004.67745529,5836423.20325016,3910361.0102869
"113",113,"Liechtenstein","LIE",0.003203029320179,5082352083.78255,2,5.075174,3.691038,228.501,0,NA,22.1201,5.4315405866923,1,4.34727737248746,NA,NA,-2.69247835426352,1.00320302932018,5281177528.65539,"LIE",32.2499990463257,22.0079437533159,0.973075216457365,21.6097396427222,0.956527226275125,"LIE",44.004,-4.34727737248746,"LIE",NA,NA,NA,22.3874149265908,3.09140346788091,NA,501.196347095342,NA,NA,1850942.97276271,47.4261,22.1199,NA,3086352.4076039,0,0,NA,6922420.48852561,NA,11177995.3418279
"114",114,"Lithuania","LTU",0.0170026407951943,53429066429.1251,10,11.04554,2.132509,48.1888,2,81.377,16.9954,3.87512662891036,1,0.047960710698016,NA,NA,0.594024306267037,1.01700264079519,65409759660.6421,"LTU",47.1552602126949,51.23192831194,1.00594024306267,12740.0041587649,0.99952039289302,"LTU",12838.167,-0.047960710698016,"LTU",0.155493287593158,0.0547592784131542,0.936853383087954,24.9039373145609,3.93636293753045,-2.90480845591032,620.206093767578,18.3630032750997,94395435.3024534,114162280.408816,0,17.6225,134981531.728393,172184478.409207,0,0,88435530.6200597,88476157.1300547,85941987.5594239,134274190.825013
"115",115,"Luxembourg","LUX",0.0210524536465868,70885325883.0941,3,7.795647,4.013399,220.028,0,162.429,38.0052,5.39375481098115,1,1.47649843111627,38481000,17.4656751709501,0.118687352631883,1.02105245364659,91019192837.288,"LUX",53.711935914593,54.6113438280217,1.00118687352632,7613.14490346072,0.985235015688837,"LUX",9658.878,-1.47649843111627,"LUX",0.171397205165747,0.0480960120838967,0.923648189436632,25.2343362315247,4.00024162358922,-3.03455601416625,636.771725045639,17.8261922281801,55184475.3582015,74308699.9545747,0,38.0049,NA,113253334.464869,0,0,54323092.1001128,78621399.0698488,79505331.4166365,119661823.641519
"116",116,"Macao,SAR, China","MAC",0.0580954209486603,55084050789.7182,4,3.396571,2.210991,18861.3,0,73.795,NA,9.84486748276212,1,0.799395884352412,NA,NA,NA,1.05809542094866,108473558902.166,"MAC",NA,NA,NA,1128.77667199609,0.992006041156476,"MAC",1283.45,-0.799395884352412,"MAC",0.0157768673755907,0.00252560709350263,0.891808409628109,25.4097722834738,NA,-5.98127381208386,645.656527497994,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA,NA
"117",117,"Madagascar","MDG",0.0265507838488034,13853432868.227,37,13.27371,-1.833592,38.5646,121,42.9007,5.47637,3.65233475723312,1,-5.82410893385766,11667000,16.272274901806,0.122759720851101,1.0265507838488,18972417451.0861,"MDG",71.1842557579924,72.4174641287491,1.00122759720851,7610.73841788335,1.05824108933858,"MDG",3076.613,5.82410893385766,"MDG",0.0769991867610903,0.0880944530468701,1.00844891157291,23.6662520482557,4.28244748755138,-2.42934571003275,560.091486011568,17.5603233192885,42301086.0779484,44015662.35055,0,2.22158,149353247.794996,67944681.8974045,0,0,41497628.4036966,26826911.8679976,135443872.534536,41913509.2872606
"118",118,"Malawi","MWI",0.0484234894961283,7064971176.34408,19,11.45402,-1.189645,163.965,10,63.1277,20.8807,5.09965299041391,1,-3.69487474292168,21286000,16.8735601375831,0.980268382689608,1.04842348949613,12460954356.1493,"MWI",61.4128128977514,70.3996140972769,1.0098026838269,2280.3778572653,1.03694874742922,"MWI",1276.116,3.69487474292168,"MWI",0.0648885610856153,0.0341120522564206,0.960608071640852,23.245865940964,4.2541877815762,-3.37810451853267,540.370283345271,16.6169755180261,16468755.1764614,20033898.6119891,0,20.882,NA,31523607.7654378,0,0,14299660.3631806,9466105.26537011,19064524.929333,15169401.1547712
"119",119,"Malaysia","MYS",0.0474869159720628,358581943446.259,63,12.70244,1.26495,88.207,71,61.4955,19.1262,4.47968632494287,1,-4.14702193388762,NA,NA,2.01746979374251,1.04748691597206,625707989111.606,"MYS",26.2577994217014,34.72977740344,1.02017469793743,465196.741079583,1.04147021933888,"MYS",242821.406,4.14702193388762,"MYS",0.314204922525815,0.201802357101291,0.97270708258207,27.1621496281473,3.54759745739021,-1.60046649074784,737.782372421863,19.9012759707398,439556125.821729,1248264671.98289,0,8.96152,964174329.78529,1776186686.19713,0,0,384336478.835943,427476361.039197,643314782.152634,624344328.793913
"120",120,"Maldives","MDV",0.052847063911204,5327457149.72581,0,5.703783,-0.7477362,1357.98,2,75.3014,1.13273,7.21375358046969,1,-7.64279982863864,130000,11.7752897294377,-0.124999880790712,1.0528470639112,9883333479.53507,"MDV",26.3333336512248,25.8762263584432,0.998750001192093,4336.8266192763,1.07642799828639,"MDV",1334.788,7.64279982863864,"MDV",0.225236592210082,0.23212931598505,1.00188572839053,23.0141156885148,3.25332464595779,-1.46046066611626,529.649520924343,13.4064931124001,664302.64308676,506154.469531441,NA,0.050926,NA,871053.020129866,0,0,669139.23529653,300051.722662308,NA,522981.254530406
"121",121,"Mali","MLI",0.044254084675795,17163432832.0957,17,14.01452,-2.094632,13.1424,14,57.442,8.23107,2.5758436447801,1,-5.97558204859851,NA,NA,0.182445884303724,1.0442540846758,28858805246.8134,"MLI",33.7660528278383,34.6388226563255,1.00182445884304,3573.25991747673,1.05975582048599,"MLI",1411.795,5.97558204859851,"MLI",0.0422290596256079,0.039891081457277,0.99644658934473,24.0856809911959,3.54497509513526,-3.22160250244518,580.120028809655,17.0439959175359,25241396.3633451,19072725.6438512,NA,8.2316,NA,30047133.1662796,0,0,24897770.9385264,11385328.5753574,NA,18163135.1889916
"122",122,"Malta","MLT",0.0471209124789659,14553422928.8831,5,5.768321,2.397337,1345.47,2,100.07,28.0876,7.20449867337435,1,0.720997379927571,21490000,16.8830982686187,1.26584761138258,1.04712091247897,25288737482.302,"MLT",32.4375003576278,38.6838250429454,1.01265847611383,2090.30361567276,0.992790026200724,"MLT",2346.88,-0.720997379927571,"MLT",0.16173807482649,0.0622837274301522,0.942101391768988,23.953624974765,3.6554215551205,-2.77605508425439,573.776149431685,15.8973891881417,8019520.4848934,5045078.0873013,0.048213,6.39471,7418677.89544493,8209536.41360134,0,0,7262172.03003438,3233075.13361262,7074257.61422641,5318281.29478496
"123",123,"Marshall Islands","MHL",0.0113423943774483,221278000,4,5.192957,-0.9358137,316.076,1,NA,11.9638,5.75598269099902,1,-1.62326892109501,NA,NA,-1.18589743589743,1.01134239437745,253347597.818967,"MHL",63.8888888888889,54.061783023865,0.988141025641026,132.849374414434,1.01623268921095,"MHL",102.676,1.62326892109501,"MHL",0.521545002037555,0.441128527304003,0.989588374767411,19.3502730081715,3.99012752261784,-0.81841900086338,374.43306549077,11.9290688566011,151610.32498025,584401.514794224,0,0.270441,179328.867936907,1002196.81360818,0,0,176660.908683895,899499.75503554,207261.087200555,1526451.89868948
"124",124,"Mauritania","MRT",0.0326242000524307,5234817927.17087,19,13.84575,-1.735111,3.61573,18,52.3339,0.621325,1.28529377160053,1,-5.9274436193449,6327000,15.660336748129,0.0126265315740166,1.03262420005243,7695009597.468,"MRT",38.5281847288251,38.5963474817475,1.00012626531574,6809.12350313471,1.05927443619345,"MRT",2709.913,5.9274436193449,"MRT",0.172635459813398,0.135553750914018,0.985000261625171,22.7638378514708,3.65315764716838,-1.99838703160905,518.192313728054,16.9251678368863,22413361.5528522,19579316.3648741,0.998692,1.08072,24816257.8057658,30825536.171768,0,0,22378402.5704563,12532220.0150655,23229877.918439,19946122.822941
"125",125,"Mauritius","MUS",0.0388516877012901,14220348672.7333,12,7.615791,1.847776,617.637,7,71.6095,4.73359,6.4259009062425,1,-3.23169140042027,NA,NA,-0.880903459260173,1.03885168770129,22467401226.9845,"MUS",42.3645320197044,37.428730849603,0.991190965407398,7033.13424119388,1.0323169140042,"MUS",4228.051,3.23169140042027,"MUS",0.173820124489869,0.111678595452613,0.972729009440931,23.8353312612252,3.62243861403725,-2.19213021658179,568.123016332338,16.1495637294844,10319684.3311648,9004830.21223441,0,0.011497,14278790.7545538,14447770.1729231,0,0,11140304.2167287,10143785.2416163,9796376.71073071,16228041.0225139
"126",126,"Mexico","MEX",0.0208111816537559,1220699479845.98,71,14.48023,-0.7179532,60.2427,96,79.645,14.4237,4.09838140320435,1,-0.893118732536273,1.1e+09,20.8185760167507,-0.0312278030134456,1.02081118165376,1562981299593.16,"MEX",54.6495537436662,54.4111161340723,0.999687721969866,553695.25618844,1.00893118732536,"MEX",480270.657,0.893118732536273,"MEX",0.221126542406388,0.106858241894379,0.955565467792425,28.0776162028646,3.99656847368704,-2.23625216500804,788.352531635362,20.3595004272537,695054228.604179,1019371928.12251,4.3352,14.9549,1758091828.44468,1457660374.11049,0,0,696597184.311725,967374509.880816,2300177008.00981,1385070502.53093
"127",127,"Micronesia (country)","FSM",0.00426918223184888,401932279.019221,12,6.55108,0.1906066,152.064,5,NA,1.45944,5.02430148486007,1,-2.10384070952832,5301000,15.4834060399699,-0.222222222222219,1.00426918223185,423013780.192685,"FSM",31.4285714285714,30.4647923295473,0.997777777777778,209.781905446144,1.02103840709528,"FSM",150.347,2.10384070952832,"FSM",0.435211113413231,0.477693388476212,1.00583809114243,19.8629153137676,3.41657166698749,-0.738786199008119,394.535404761903,13.143023659861,510437.591756465,2086497.66004365,0,0.016761,581830.057339003,3468996.16629928,0,0,518497.455890256,1941840.02875903,579279.554286567,3234141.71943816
"128",128,"Moldova","MDA",0.036666698360847,11443671435.9024,11,10.40057,-0.9336907,124.04,4,60.8012,4.15036,4.82060409423225,1,-0.900276106226429,48335000,17.6936664938808,-0.170194972233225,1.03666669836085,17629303362.9222,"MDA",74.2170872605655,72.4681253335042,0.998298050277668,5692.60262543211,1.00900276106226,"MDA",4932.115,0.900276106226429,"MDA",0.229796841386376,0.0982494451219151,0.948280081187455,23.5928283182772,4.28314681461362,-2.32024567586281,556.621548055705,16.1472391922875,10295723.7005545,10475370.0737121,0,4.15085,10294489.1247651,16745392.7896881,0,0,10563300.934108,10681297.6169419,9743586.72915429,17066487.6332838
"129",129,"Monaco","MCO",0.0248789399937167,7184844192.63456,0,0.6931472,NA,18138,3,NA,42.9367,9.80576446400751,1,NA,NA,NA,NA,1.02487893999372,9649130558.33614,"MCO",NA,NA,NA,NA,NA,"MCO",NA,NA,"MCO",NA,NA,NA,22.9901336506565,NA,NA,528.54624527505,NA,NA,NA,0,99.5464,NA,NA,0,0,NA,NA,NA,NA
"130",130,"Mongolia","MNG",0.0720479871726658,13066749138.3261,24,14.25606,-0.4388356,1.82875,11,54.7316,17.6093,0.603632673352197,1,-13.1454025064482,NA,NA,-0.281311898290285,1.07204798717267,30111907132.2054,"MNG",71.4888405500914,68.7242551560552,0.997186881017097,150341.595168359,1.13145402506448,"MNG",20839.561,13.1454025064482,"MNG",0.594343164752135,0.752338124003121,1.01484212807685,24.1281865162654,4.23010219595773,-0.284569423104043,582.16938456369,18.8381258090536,151807800.61462,211359295.013645,0,17.6103,120075996.653809,314036695.548552,0,0,158861911.030497,91432011.9253859,163689996.679653,138649118.665933
"131",131,"Montenegro","MNE",0.0237577282614228,5504166666.66667,13,9.506735,0.2797183,46.0879,6,66.1227,5.62047,3.83055044266553,1,-2.80960354184508,NA,NA,-4.30024227827455,1.02375772826142,7295547588.83201,"MNE",18.9591078066914,10.2463605132086,0.956997577217255,3444.82506653797,1.02809603541845,"MNE",2211.201,2.80960354184508,"MNE",0.231347801666803,0.11050241163726,0.954869779611777,22.7105300796862,2.32692257064938,-2.2027179334909,515.768176500332,15.1686816150227,3869677.06203957,1384329.31041565,1.79994,3.6528,5878566.46574026,2324679.7250892,0,0,4428631.53358032,4678314.06425195,5085067.10987145,7626725.4873588
